source_file,incident_id,field,proposed_value,confidence,rationale
data/t3_split.csv,82,t3_split,T3a,high,incident families app=[content-moderation] harm=[misinformation-content|service-quality]; filing matched app=[content-moderation] harm=[misinformation-content]
data/attribution.csv,1173,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1174,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1176,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1178,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1179,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1180,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1181,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1186,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1187,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1188,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1200,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1205,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1210,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1211,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1218,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1219,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1223,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1224,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1247,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1248,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1251,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1268,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1269,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1277,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1279,attribution_basis,mentioned-only,low,comparative study or audit naming 3 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,1300,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1302,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1316,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1326,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1333,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1337,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1358,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1361,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1369,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1376,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,1386,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1393,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1400,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1401,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1414,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1418,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1431,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1433,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1436,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1471,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1492,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1493,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1507,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1510,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1512,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1523,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1528,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1534,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1537,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1539,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1540,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1541,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1543,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1544,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1546,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1547,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1552,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1557,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1559,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,1567,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1575,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,1583,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1584,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1588,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1589,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1599,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1602,attribution_basis,both,medium,AIID arrays: role=both
data/crosswalk_review.csv,305,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,281,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,89,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,159,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,501,REVIEW_verdict,FIX,high,as-of-incident-date check: the listed parent did not control the named entity on the incident date (see asofdate.csv); incident leaves the corrected sample
data/crosswalk_review.csv,279,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,105,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,124,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,371,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,322,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,117,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,102,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,311,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,255,REVIEW_verdict,OK-note,medium,"IPO as ShotSpotter, Inc.; renamed SoundThinking April 2023 — same registrant and CIK, so pre-rename incidents map correctly"
data/crosswalk_review.csv,367,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,113,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,144,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,224,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,331,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,103,REVIEW_verdict,OK-note,medium,"Twitter, Inc. was still listed on the incident date (delisted 2022-10-27); excluded under the blanket delisted-issuer rule. Conservative over-exclusion: it removes an eligible incident rather than admitting an ineligible one"
data/crosswalk_review.csv,366,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,84,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,348,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,133,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,132,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,141,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,286,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,265,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,347,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,240,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,343,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,438,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,149,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,256,REVIEW_verdict,OK-note,medium,"IPO as ShotSpotter, Inc.; renamed SoundThinking April 2023 — same registrant and CIK, so pre-rename incidents map correctly"
data/crosswalk_review.csv,300,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,187,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,203,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,181,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,400,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,185,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,427,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,175,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,389,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,178,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,253,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,293,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,460,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1436,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,398,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,303,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,313,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,397,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,350,REVIEW_verdict,FIX,high,issuer was not an SEC periodic-report filer at the incident date — became an SEC reporting company at its August 2023 reverse merger; no periodic-report history before that date; incident leaves the corrected sample
data/crosswalk_review.csv,399,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,411,REVIEW_verdict,OK-excluded,high,NYSE-listed until the 27 October 2022 take-private
data/crosswalk_review.csv,447,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,446,REVIEW_verdict,OK-note,medium,"IPO as ShotSpotter, Inc.; renamed SoundThinking April 2023 — same registrant and CIK, so pre-rename incidents map correctly"
data/crosswalk_review.csv,453,REVIEW_verdict,OK-excluded,high,NYSE-listed until the 27 October 2022 take-private
data/crosswalk_review.csv,459,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,679,REVIEW_verdict,OK-excluded,high,NYSE-listed until the 27 October 2022 take-private
data/crosswalk_review.csv,608,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,997,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1528,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,560,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,581,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,595,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,563,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,758,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,726,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,570,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,596,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,614,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,731,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,619,REVIEW_verdict,OK-excluded,high,NYSE-listed until the October 2023 Chapter 11 delisting
data/crosswalk_review.csv,655,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,637,REVIEW_verdict,OK-note,medium,"IPO as ShotSpotter, Inc.; renamed SoundThinking April 2023 — same registrant and CIK, so pre-rename incidents map correctly"
data/crosswalk_review.csv,853,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,647,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,641,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,719,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,712,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,704,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,788,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,790,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,821,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,742,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,760,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,756,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,761,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,794,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,762,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,770,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,775,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,854,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,859,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,862,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,869,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,881,REVIEW_verdict,OK-note,medium,became an SEC reporting company at its August 2023 reverse merger; no periodic-report history before that date
data/crosswalk_review.csv,885,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1537,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,956,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,981,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1001,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1026,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1159,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1072,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,1108,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1106,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1188,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1220,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1539,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1200,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1572,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1269,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1300,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1538,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1337,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1326,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1382,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1541,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1540,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1575,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1361,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1511,REVIEW_verdict,OK-excluded,high,"private successor to Twitter, Inc.; files no periodic reports"
data/crosswalk_review.csv,1393,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1377,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1395,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1543,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1493,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1567,REVIEW_verdict,OK-note,medium,became an SEC reporting company at its August 2023 reverse merger; no periodic-report history before that date
data/crosswalk_review.csv,1460,REVIEW_verdict,OK-excluded,high,foreign private issuer (20-F/6-K); correctly outside the domestic-filer sample
data/crosswalk_review.csv,1547,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1544,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1599,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1584,REVIEW_verdict,OK,medium,"direct slug-to-registrant match, high confidence; CIK verified in the coding record"
data/crosswalk_review.csv,1602,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/crosswalk_review.csv,1583,REVIEW_verdict,OK,medium,subsidiary-to-listed-parent mapping; parent control confirmed as of the incident date at revision
data/asofdate.csv,89,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,144,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,141,asof_verdict,ok,medium,parent control from 2012-04-09 (asserted): Facebook announced/completed the Instagram acquisition (closed Sep 2012)
data/asofdate.csv,124,asof_verdict,ok,medium,parent control from 2011-01-01 (asserted): UnitedHealth Group in-house brand consolidation
data/asofdate.csv,175,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,181,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,240,asof_verdict,ok,medium,parent control from 2018-10-26 (asserted): Microsoft completed the GitHub acquisition
data/asofdate.csv,253,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,265,asof_verdict,ok-internal,medium,"parent control from internal (asserted): Uber in-house service, launched 2014"
data/asofdate.csv,293,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,347,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,305,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,331,asof_verdict,ok,medium,parent control from 2012-04-09 (asserted): Facebook announced/completed the Instagram acquisition (closed Sep 2012)
data/asofdate.csv,348,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,311,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,281,asof_verdict,ok,medium,parent control from 2006-11-13 (asserted): Google completed the YouTube acquisition
data/asofdate.csv,389,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,427,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,447,asof_verdict,ok,medium,parent control from 2012-04-09 (asserted): Facebook announced/completed the Instagram acquisition (closed Sep 2012)
data/asofdate.csv,459,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,460,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,501,asof_verdict,FLAG-parent-did-not-own,high,"parent control from 2020-05-01 (verified): Optum/UnitedHealth acquisition of naviHealth announced May 2020. naviHealth was majority-owned by Clayton, Dubilier & Rice from 1 August 2018 (CD&R ~55%, Cardinal Health ~45%), having been Cardinal Health-controlled from August 2015. This is the only parent relationship in the crosswalk established after the 2019 start of the study window, and therefore the only one on which the check can bind"
data/asofdate.csv,563,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,595,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,596,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
data/asofdate.csv,608,asof_verdict,ok,high,"parent control from 2020-05-01 (verified): Optum/UnitedHealth acquisition of naviHealth announced May 2020. naviHealth was majority-owned by Clayton, Dubilier & Rice from 1 August 2018 (CD&R ~55%, Cardinal Health ~45%), having been Cardinal Health-controlled from August 2015. This is the only parent relationship in the crosswalk established after the 2019 start of the study window, and therefore the only one on which the check can bind"
data/asofdate.csv,614,asof_verdict,ok-internal,medium,"parent control from internal (asserted): Google in-house product, launched Mar 2023"
data/asofdate.csv,647,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,726,asof_verdict,ok,medium,parent control from 2016-05-12 (asserted): GM completed the Cruise Automation acquisition
